10.1111/1365-2745.13136,contributors to the Czech Quaternary Palynological Database (PALYCZ; http://botany.natur.cuni.cz/palycz). We thank to Simon,Journal of Ecology,Changing disturbance-diversity relationships in temperate ecosystems over the past 12000 years,botany.natur.cuni.cz/palycz
10.1016/j.palaeo.2013.12.024,Pollen nomenclature follows the local pollen database PALYCZ (http://botany.natur.cuni.cz/palycz/). Algae and other microfossils,"Palaeogeography, Palaeoclimatology, Palaeoecology","Late glacial climatic and environmental changes in eastern-central Europe: Correlation of multiple biotic and abiotic proxies from the Lake Švarcenberk, Czech Republic",botany.natur.cuni.cz/palycz
10.1002/jqs.3067,"extracted from Czech Quaternary Palynological Database (PALYCZ), https://botany.natur.cuni.cz/palycz/. Figure S2. Compilation",Journal of Quaternary Science,"Biotic controls on Holocene fire frequency in a temperate mountain forest, Czech Republic",botany.natur.cuni.cz/palycz
10.1016/j.quascirev.2015.07.002,"(ALPADABA), the Czech Quaternary Palynological database (PALYCZ, http:// botany.natur.cuni.cz/palycz, Kunes et al., 2009),",Quaternary Science Reviews,History of Larix decidua Mill. (European larch) since 130 ka,botany.natur.cuni.cz/palycz
10.1016/j.eeh.2015.10.003,pollen data available for both the Czech Republic and Slovakia (http://botany.natur.cuni.cz/palycz/). For other parts of,Explorations in Economic History,"On the use of palynological data in economic history: New methods and an application to agricultural output in Central Europe, 0–2000AD",botany.natur.cuni.cz/palycz
10.1371/journal.pone.0088709,"http:// europeanpollendatabase.net, [41]), the Czech Quaternary Palynological Database (PALYCZ, http://botany.natur.cuni.cz/ palycz, [42]) and additional",PLOS ONE,PLOS ONE: Migration Patterns of Subgenus Alnus in Europe since the Last Glacial Maximum: A Systematic Review,botany.natur.cuni.cz/palycz
10.1016/j.quascirev.2013.10.006,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Quaternary Science Reviews,Palynological perspectives on vegetation survey: a critical step for model-based reconstruction of Quaternary land cover,Czech Quaternary Palynological Database
10.1016/j.revpalbo.2015.04.008,"P., Abraham, V., Kovářík, O., Kopecký, M., PALYCZ contributors, 2009. Czech Quaternary Palynological",Review of Palaeobotany and Palynology,Prehistoric human impact in the mountains of Bohemia. Do pollen and archaeological data support the traditional scenario of a prehistoric “wilderness”?,Czech Quaternary Palynological Database
10.1111/jvs.12650,parameter setting on REVEALS – model estimates of plant abundance using the Czech Quaternary Palynological,Journal of Vegetation Science,Millennial to centennial vegetation change,Czech Quaternary Palynological Database
10.1016/j.revpalbo.2012.07.017,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Review of Palaeobotany and Palynology,Testing the effect of site selection and parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological Database,Czech Quaternary Palynological Database
10.1002/jqs.2769,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary palynological,Journal of Quaternary Science,From pollen percentage to vegetation cover: evaluation of the Landscape Reconstruction Algorithm in western Norway,Czech Quaternary Palynological Database
10.1016/j.revpalbo.2015.10.001,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Review of Palaeobotany and Palynology,Pollen signals of ground flora in managed woodlands,Czech Quaternary Palynological Database
10.1016/j.foreco.2012.12.016,Rybnícˇek and Rybnícˇková (2008). Pollen data were obtained from the Czech Quaternary Palynology,Forest Ecology and Management,Expansion to abandoned agricultural land forms an integral part of silver fir dynamics,Czech Quaternary Palynological Database
10.1016/j.revpalbo.2017.04.006,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Review of Palaeobotany and Palynology,Holocene history of ‘non-native’ trees in Ireland,Czech Quaternary Palynological Database
10.1111/1365-2745.13136,"indices For our analyses, we used all publicly available pollen data in the Czech Quaternary Palynological",Journal of Ecology,Changing disturbance-diversity relationships in temperate ecosystems over the past 12000 years,Czech Quaternary Palynological Database
10.1016/j.quascirev.2017.05.003,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Quaternary Science Reviews,Dating of rock art and the effect of human activity on vegetation: The complementary use of archaeological and scientific methods,Czech Quaternary Palynological Database
10.1111/jvs.12626,of plant abundance   414  |   J ournal of Vegetation Science using the Czech Quaternary Palynological,Journal of Vegetation Science,Long-term changes in regional vegetation cover along the west coast of southern Norway: The importance of human impact,Czech Quaternary Palynological Database
10.1016/j.revpalbo.2015.02.005,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Review of Palaeobotany and Palynology,From pollen percentage to regional vegetation cover– a new insight into cultural landscape development in western Norway,Czech Quaternary Palynological Database
10.1111/1365-2745.13134,parameter setting on REVEALS‐model estimates of plant abundance using the Czech Quaternary Palynological,Journal of Ecology,Patterns of modern pollen and plant richness across northern Europe,Czech Quaternary Palynological Database
10.1111/jbi.13016,parameter setting on REVEALS-model estimates of plant abundance using the Czech Quaternary Palynological,Journal of Biogeography,The late-Holocene decline of Tilia in relation to climate and human activities - pollen evidence from 42 sites in southern Sweden,Czech Quaternary Palynological Database
10.1016/j.palaeo.2018.07.001,"Rozková, A., Rybníčková, E., Svobodvá-Svitavská, H., Wacnik, A., 2009. Czech Quaternary Palynological","Palaeogeography, Palaeoclimatology, Palaeoecology","The disturbance regime of an Early Holocene swamp forest in the Czech Republic, as revealed by dendroecological, pollen and macrofossil data",Czech Quaternary Palynological Database
